#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_copponex_adj;Copponexian;;copponexer;;;;;;;;;;;x
b_corbaro;Corbaro;Corbaro;Corbaro;;Corbaro;;;;;;;;;x
b_corbaro_adj;Corbarian;;corbarer;;;;;;;;;;;x
b_corcapolo;Corcapolo;Corcapolo;Corcapolo;;Corcapolo;;;;;;;;;x
b_corcapolo_adj;Corcapolian;;corcapoler;;;;;;;;;;;x
b_corippo;Corippo;Corippo;Corippo;;Corippo;;;;;;;;;x
b_corippo_adj;Corippian;;coripper;;;;;;;;;;;x
b_cornaux;Cornaux;Cornaux;Cornaux;;Cornaux;;;;;;;;;x
b_cornaux_adj;Cornauxian;;cornauxer;;;;;;;;;;;x
b_corsier;Corsier;Corsier;Corsier;;Corsier;;;;;;;;;x
b_corsier_adj;Corsierian;;corsierer;;;;;;;;;;;x
b_cossato;Cossato;Cossato;Cossato;;Cossato;;;;;;;;;x
b_cossato_adj;Cossatian;;cossater;;;;;;;;;;;x
b_cossogno;Cossogno;Cossogno;Cossogno;;Cossogno;;;;;;;;;x
b_cossogno_adj;Cossognian;;cossogner;;;;;;;;;;;x
b_cossonay;Cossonay;Cossonay;Cossonay;;Cossonay;;;;;;;;;x
b_cossonay_adj;Cossonaian;;cossonaer;;;;;;;;;;;x
b_cossonay_2;Cossonay;Cossonay;Cossonay;;Cossonay;;;;;;;;;x
b_cossonay_2_adj;Cossonaian;;cossonaer;;;;;;;;;;;x
b_cossy;Cossy;Cossy;Cossy;;Cossy;;;;;;;;;x
b_cossy_adj;Cossian;;cosser;;;;;;;;;;;x
b_costa;Costa;Costa;Costa;;Costa;;;;;;;;;x
b_costa_adj;Costan;;coster;;;;;;;;;;;x
b_cotebrune;Côtebrune;Côtebrune;Côtebrune;;Côtebrune;;;;;;;;;x
b_cotebrune_adj;Côtebrunean;;côtebruner;;;;;;;;;;;x
b_cottens;Cottens;Cottens;Cottens;;Cottens;;;;;;;;;x
b_cottens_adj;Cottensian;;cottenser;;;;;;;;;;;x
b_courgenay;Courgenay;Courgenay;Courgenay;;Courgenay;;;;;;;;;x
b_courgenay_adj;Courgenaian;;courgenaer;;;;;;;;;;;x
b_courtaman;Courtaman;Courtaman;Courtaman;;Courtaman;;;;;;;;;x
b_courtaman_adj;Courtamanian;;courtamaner;;;;;;;;;;;x
b_courtepin;Courtepin;Courtepin;Courtepin;;Courtepin;;;;;;;;;x
b_courtepin_adj;Courtepinian;;courtepiner;;;;;;;;;;;x
b_courtion;Courtion;Courtion;Courtion;;Courtion;;;;;;;;;x
b_courtion_adj;Courtionian;;courtioner;;;;;;;;;;;x
b_courviere;Courviére;Courviére;Courviére;;Courviére;;;;;;;;;x
b_courviere_adj;Courviérean;;courviérer;;;;;;;;;;;x
b_cran_crevier;Cran-Crevier;Cran-Crevier;Cran-Crevier;;Cran-Crevier;;;;;;;;;x
b_cran_crevier_adj;Cran-Crevierian;;cran-crevierer;;;;;;;;;;;x
b_crans;Crans;Crans;Crans;;Crans;;;;;;;;;x
b_crans_adj;Cransian;;cranser;;;;;;;;;;;x
b_crans_2;Crans;Crans;Crans;;Crans;;;;;;;;;x
b_crans_2_adj;Cransian;;cranser;;;;;;;;;;;x
b_crassier;Crassier;Crassier;Crassier;;Crassier;;;;;;;;;x
b_crassier_adj;Crassierian;;crassierer;;;;;;;;;;;x
b_cressier;Cressier;Cressier;Cressier;;Cressier;;;;;;;;;x
b_cressier_adj;Cressierian;;cressierer;;;;;;;;;;;x
b_crest;Crest;Crest;Crest;;Crest;;;;;;;;;x
b_crest_adj;Crestian;;crester;;;;;;;;;;;x
b_crest_2;Crest;Crest;Crest;;Crest;;;;;;;;;x
b_crest_2_adj;Crestian;;crester;;;;;;;;;;;x
b_crest_alta;Crest Alta;Crest Alta;Crest Alta;;Crest Alta;;;;;;;;;x
b_crest_alta_adj;Crest Altan;;Crest Alter;;;;;;;;;;;x
b_creval;Creval;Creval;Creval;;Creval;;;;;;;;;x
b_creval_adj;Crevalian;;crevaler;;;;;;;;;;;x
b_creve_coer;Crève-Coer;Crève-Coer;Crève-Coer;;Crève-Coer;;;;;;;;;x
b_creve_coer_adj;Crève-Coerian;;crève-coerer;;;;;;;;;;;x
b_croppo;Croppo;Croppo;Croppo;;Croppo;;;;;;;;;x
b_croppo_adj;Croppian;;cropper;;;;;;;;;;;x
b_crotti;Crotti;Crotti;Crotti;;Crotti;;;;;;;;;x
b_crotti_adj;Crottian;;crotter;;;;;;;;;;;x
b_crouzet;Crouzet;Crouzet;Crouzet;;Crouzet;;;;;;;;;x
b_crouzet_adj;Crouzetian;;crouzeter;;;;;;;;;;;x
b_cruseilles;Cruseilles;Cruseilles;Cruseilles;;Cruseilles;;;;;;;;;x
b_cruseilles_adj;Cruseillesian;;cruseilleser;;;;;;;;;;;x
b_cudrefin;Cudrefin;Cudrefin;Cudrefin;;Cudrefin;;;;;;;;;x
b_cudrefin_adj;Cudrefinian;;cudrefiner;;;;;;;;;;;x
b_cully;Cully;Cully;Cully;;Cully;;;;;;;;;x
b_cully_adj;Cullian;;culler;;;;;;;;;;;x
b_cusino;Cusino;Cusino;Cusino;;Cusino;;;;;;;;;x
b_cusino_adj;Cusinian;;cusiner;;;;;;;;;;;x
b_cuveglio;Cuveglio;Cuveglio;Cuveglio;;Cuveglio;;;;;;;;;x
b_cuveglio_adj;Cuveglian;;cuvegler;;;;;;;;;;;x
b_dachsberg;Dachsberg;Dachsberg;Dachsberg;;Dachsberg;;;;;;;;;x
b_dachsberg_adj;Dachsbergian;;dachsberger;;;;;;;;;;;x
b_daegerlen;Dägerlen;Dägerlen;Dägerlen;;Dägerlen;;;;;;;;;x
b_daegerlen_adj;Dägerlenian;;dägerlener;;;;;;;;;;;x
b_daellikon;Dällikon;Dällikon;Dällikon;;Dällikon;;;;;;;;;x
b_daellikon_adj;Dällikonian;;dällikoner;;;;;;;;;;;x
b_daeniken;Däniken;Däniken;Däniken;;Däniken;;;;;;;;;x
b_daeniken_adj;Dänikenian;;dänikener;;;;;;;;;;;x
b_daerstetten;Därstetten;Därstetten;Därstetten;;Därstetten;;;;;;;;;x
b_daerstetten_adj;Därstettenian;;därstettener;;;;;;;;;;;x
b_dagmarsellen;Dagmarsellen;Dagmarsellen;Dagmarsellen;;Dagmarsellen;;;;;;;;;x
b_dagmarsellen_adj;Dagmarsellenian;;dagmarsellener;;;;;;;;;;;x
b_dailles;Dailles;Dailles;Dailles;;Dailles;;;;;;;;;x
b_dailles_adj;Daillesian;;dailleser;;;;;;;;;;;x
b_dalaas;Dalaas;Dalaas;Dalaas;;Dalaas;;;;;;;;;x
b_dalaas_adj;Dalaasian;;dalaaser;;;;;;;;;;;x
b_dangstetten;Dangstetten;Dangstetten;Dangstetten;;Dangstetten;;;;;;;;;x
b_dangstetten_adj;Dangstettenian;;dangstettener;;;;;;;;;;;x
b_danjoutin;Danjoutin;Danjoutin;Danjoutin;;Danjoutin;;;;;;;;;x
b_danjoutin_adj;Danjoutinian;;danjoutiner;;;;;;;;;;;x
b_dannemarie;Dannemarie;Dannemarie;Dannemarie;;Dannemarie;;;;;;;;;x
b_dannemarie_adj;Dannemariean;;dannemarer;;;;;;;;;;;x
b_danoefen;Danöfen;Danöfen;Danöfen;;Danöfen;;;;;;;;;x
b_danoefen_adj;Danöfenian;;danöfener;;;;;;;;;;;x
b_darfo;Darfo;Darfo;Darfo;;Darfo;;;;;;;;;x
b_darfo_adj;Darfian;;darfer;;;;;;;;;;;x
b_davos;Davos;Davos;Davos;;Davos;;;;;;;;;x
b_davos_adj;Davosian;;davoser;;;;;;;;;;;x
b_davos_2;Davos;Davos;Davos;;Davos;;;;;;;;;x
b_davos_2_adj;Davosian;;davoser;;;;;;;;;;;x
b_davos_3;Davos;Davos;Davos;;Davos;;;;;;;;;x
b_davos_3_adj;Davosian;;davoser;;;;;;;;;;;x
b_de_four;de Four;de Four;de Four;;de Four;;;;;;;;;x
b_de_four_adj;de Fourian;;de Fourer;;;;;;;;;;;x
b_delebio;Delebio;Delebio;Delebio;;Delebio;;;;;;;;;x
b_delebio_adj;Delebian;;deleber;;;;;;;;;;;x
b_delemont;Délemont;Délemont;Délemont;;Délemont;;;;;;;;;x
b_delemont_adj;Délemontian;;délemonter;;;;;;;;;;;x
b_delemont_2;Delémont;Delémont;Delémont;;Delémont;;;;;;;;;x
b_delemont_2_adj;Delémontian;;delémonter;;;;;;;;;;;x
b_delemont_3;Delémont;Delémont;Delémont;;Delémont;;;;;;;;;x
b_delemont_3_adj;Delémontian;;delémonter;;;;;;;;;;;x
b_delley;Delley;Delley;Delley;;Delley;;;;;;;;;x
b_delley_adj;Delleian;;delleer;;;;;;;;;;;x
b_demmey;Demmey;Demmey;Demmey;;Demmey;;;;;;;;;x
b_demmey_adj;Demmeian;;demmeer;;;;;;;;;;;x
b_demoret;Démoret;Démoret;Démoret;;Démoret;;;;;;;;;x
b_demoret_adj;Démoretian;;démoreter;;;;;;;;;;;x
b_denens;Denens;Denens;Denens;;Denens;;;;;;;;;x
b_denens_adj;Denensian;;denenser;;;;;;;;;;;x
b_denges;Denges;Denges;Denges;;Denges;;;;;;;;;x
b_denges_adj;Dengesian;;dengeser;;;;;;;;;;;x
b_dettingen;Dettingen;Dettingen;Dettingen;;Dettingen;;;;;;;;;x
b_dettingen_adj;Dettingenian;;dettingener;;;;;;;;;;;x
b_dielsdorf;Dielsdorf;Dielsdorf;Dielsdorf;;Dielsdorf;;;;;;;;;x
b_dielsdorf_adj;Dielsdorfian;;dielsdorfer;;;;;;;;;;;x
b_dielsdorf_2;Dielsdorf;Dielsdorf;Dielsdorf;;Dielsdorf;;;;;;;;;x
b_dielsdorf_2_adj;Dielsdorfian;;dielsdorfer;;;;;;;;;;;x
b_dielsdorf_3;Dielsdorf;Dielsdorf;Dielsdorf;;Dielsdorf;;;;;;;;;x
b_dielsdorf_3_adj;Dielsdorfian;;dielsdorfer;;;;;;;;;;;x
b_dielsdorf_4;Dielsdorf;Dielsdorf;Dielsdorf;;Dielsdorf;;;;;;;;;x
b_dielsdorf_4_adj;Dielsdorfian;;dielsdorfer;;;;;;;;;;;x
b_diessenhofen;Diessenhofen;Diessenhofen;Diessenhofen;;Diessenhofen;;;;;;;;;x
b_diessenhofen_adj;Diessenhofenian;;diessenhofener;;;;;;;;;;;x
b_diessenhofen_2;Diessenhofen;Diessenhofen;Diessenhofen;;Diessenhofen;;;;;;;;;x
b_diessenhofen_2_adj;Diessenhofenian;;diessenhofener;;;;;;;;;;;x
b_dietikon;Dietikon;Dietikon;Dietikon;;Dietikon;;;;;;;;;x
b_dietikon_adj;Dietikonian;;dietikoner;;;;;;;;;;;x
b_divonne;Divonne;Divonne;Divonne;;Divonne;;;;;;;;;x
b_divonne_adj;Divonnean;;divonner;;;;;;;;;;;x
b_doerflingen;Dörflingen;Dörflingen;Dörflingen;;Dörflingen;;;;;;;;;x
b_doerflingen_adj;Dörflingenian;;dörflingener;;;;;;;;;;;x
b_domdidier;Domdidier;Domdidier;Domdidier;;Domdidier;;;;;;;;;x
b_domdidier_adj;Domdidierian;;domdidierer;;;;;;;;;;;x
b_domeck;Domeck;Domeck;Domeck;;Domeck;;;;;;;;;x
b_domeck_adj;Domeckian;;domecker;;;;;;;;;;;x
b_dommartin;Dommartin;Dommartin;Dommartin;;Dommartin;;;;;;;;;x
b_dommartin_adj;Dommartinian;;dommartiner;;;;;;;;;;;x
b_domodossola;Domodossola;Domodossola;Domodossola;;Domodossola;;;;;;;;;x
b_domodossola_adj;Domodossolan;;domodossoler;;;;;;;;;;;x
b_dompierre;Dompierre;Dompierre;Dompierre;;Dompierre;;;;;;;;;x
b_dompierre_adj;Dompierrean;;dompierrer;;;;;;;;;;;x
b_dongio;Dongio;Dongio;Dongio;;Dongio;;;;;;;;;x
b_dongio_adj;Dongian;;donger;;;;;;;;;;;x
b_dornach;Dornach;Dornach;Dornach;;Dornach;;;;;;;;;x
b_dornach_adj;Dornachian;;dornacher;;;;;;;;;;;x
b_dornbirn;Dornbirn;Dornbirn;Dornbirn;;Dornbirn;;;;;;;;;x
b_dornbirn_adj;Dornbirnian;;dornbirner;;;;;;;;;;;x
b_dorni;Dorni;Dorni;Dorni;;Dorni;;;;;;;;;x
b_dorni_adj;Dornian;;dorner;;;;;;;;;;;x
b_dottenwil;Dottenwil;Dottenwil;Dottenwil;;Dottenwil;;;;;;;;;x
b_dottenwil_adj;Dottenwilian;;dottenwiler;;;;;;;;;;;x
b_dottingen;Dottingen;Dottingen;Dottingen;;Dottingen;;;;;;;;;x
b_dottingen_adj;Dottingenian;;dottingener;;;;;;;;;;;x
b_dotzigen;Dotzigen;Dotzigen;Dotzigen;;Dotzigen;;;;;;;;;x
b_dotzigen_adj;Dotzigenian;;dotzigener;;;;;;;;;;;x
b_doubs;Doubs;Doubs;Doubs;;Doubs;;;;;;;;;x
b_doubs_adj;Doubsian;;doubser;;;;;;;;;;;x
b_dournon;Dournon;Dournon;Dournon;;Dournon;;;;;;;;;x
b_dournon_adj;Dournonian;;dournoner;;;;;;;;;;;x
b_drano;Drano;Drano;Drano;;Drano;;;;;;;;;x
b_drano_adj;Dranian;;draner;;;;;;;;;;;x
b_drompel;Drompel;Drompel;Drompel;;Drompel;;;;;;;;;x
b_drompel_adj;Drompelian;;drompeler;;;;;;;;;;;x
b_duebelstein;Dübelstein;Dübelstein;Dübelstein;;Dübelstein;;;;;;;;;x
b_duebelstein_adj;Dübelsteinian;;dübelsteiner;;;;;;;;;;;x
b_duedingen;Düdingen;Düdingen;Düdingen;;Düdingen;;;;;;;;;x
b_duedingen_adj;Düdingenian;;düdingener;;;;;;;;;;;x
b_duggingen;Duggingen;Duggingen;Duggingen;;Duggingen;;;;;;;;;x
b_duggingen_adj;Duggingenian;;duggingener;;;;;;;;;;;x
b_duillier;Duillier;Duillier;Duillier;;Duillier;;;;;;;;;x
b_duillier_adj;Duillierian;;duillierer;;;;;;;;;;;x
b_dully;Dully;Dully;Dully;;Dully;;;;;;;;;x
b_dully_adj;Dullian;;duller;;;;;;;;;;;x
b_dung;Dung;Dung;Dung;;Dung;;;;;;;;;x
b_dung_adj;Dungian;;dunger;;;;;;;;;;;x
b_durach;Durach;Durach;Durach;;Durach;;;;;;;;;x
b_durach_adj;Durachian;;duracher;;;;;;;;;;;x
b_duttenberg;Duttenberg;Duttenberg;Duttenberg;;Duttenberg;;;;;;;;;x
b_duttenberg_adj;Duttenbergian;;duttenberger;;;;;;;;;;;x
b_ebene;Ebene;Ebene;Ebene;;Ebene;;;;;;;;;x
b_ebene_adj;Ebenean;;ebener;;;;;;;;;;;x
b_ebikon;Ebikon;Ebikon;Ebikon;;Ebikon;;;;;;;;;x
b_ebikon_adj;Ebikonian;;ebikoner;;;;;;;;;;;x
b_ebnat;Ebnat;Ebnat;Ebnat;;Ebnat;;;;;;;;;x
b_ebnat_adj;Ebnatian;;ebnater;;;;;;;;;;;x
b_echallens;Echallens;Echallens;Echallens;;Echallens;;;;;;;;;x
b_echallens_adj;Echallensian;;echallenser;;;;;;;;;;;x
b_echallens_2;Echallens;Echallens;Echallens;;Echallens;;;;;;;;;x
b_echallens_2_adj;Echallensian;;echallenser;;;;;;;;;;;x
b_echallon;Echallon;Echallon;Echallon;;Echallon;;;;;;;;;x
b_echallon_adj;Echallonian;;echalloner;;;;;;;;;;;x
b_echandens;Echandens;Echandens;Echandens;;Echandens;;;;;;;;;x
b_echandens_adj;Echandensian;;echandenser;;;;;;;;;;;x
b_echarles;Echarles;Echarles;Echarles;;Echarles;;;;;;;;;x
b_echarles_adj;Echarlesian;;echarleser;;;;;;;;;;;x
b_echenoz;Echenoz;Echenoz;Echenoz;;Echenoz;;;;;;;;;x
b_echenoz_adj;Echenozian;;echenozer;;;;;;;;;;;x
b_ecluse;Ecluse;Ecluse;Ecluse;;Ecluse;;;;;;;;;x
b_ecluse_adj;Eclusean;;ecluser;;;;;;;;;;;x
b_edelsberg;Edelsberg;Edelsberg;Edelsberg;;Edelsberg;;;;;;;;;x
b_edelsberg_adj;Edelsbergian;;edelsberger;;;;;;;;;;;x
b_edolo;Edolo;Edolo;Edolo;;Edolo;;;;;;;;;x
b_edolo_adj;Edolian;;edoler;;;;;;;;;;;x
b_effretikon;Effretikon;Effretikon;Effretikon;;Effretikon;;;;;;;;;x
b_effretikon_adj;Effretikonian;;effretikoner;;;;;;;;;;;x
b_egg;Egg;Egg;Egg;;Egg;;;;;;;;;x
b_egg_adj;Eggian;;egger;;;;;;;;;;;x
b_eggiwil;Eggiwil;Eggiwil;Eggiwil;;Eggiwil;;;;;;;;;x
b_eggiwil_adj;Eggiwilian;;eggiwiler;;;;;;;;;;;x
b_eggiwil_2;Eggiwil;Eggiwil;Eggiwil;;Eggiwil;;;;;;;;;x
b_eggiwil_2_adj;Eggiwilian;;eggiwiler;;;;;;;;;;;x
b_eglisau;Eglisau;Eglisau;Eglisau;;Eglisau;;;;;;;;;x
b_eglisau_adj;Eglisian;;egliser;;;;;;;;;;;x
b_eglisau_2;Eglisau;Eglisau;Eglisau;;Eglisau;;;;;;;;;x
b_eglisau_2_adj;Eglisian;;egliser;;;;;;;;;;;x
b_eglisau_3;Eglisau;Eglisau;Eglisau;;Eglisau;;;;;;;;;x
b_eglisau_3_adj;Eglisian;;egliser;;;;;;;;;;;x
b_eglisau_4;Eglisau;Eglisau;Eglisau;;Eglisau;;;;;;;;;x
b_eglisau_4_adj;Eglisian;;egliser;;;;;;;;;;;x
b_ehringen;Ehringen;Ehringen;Ehringen;;Ehringen;;;;;;;;;x
b_ehringen_adj;Ehringenian;;ehringener;;;;;;;;;;;x
b_ehrkirchen;Ehrkirchen;Ehrkirchen;Ehrkirchen;;Ehrkirchen;;;;;;;;;x
b_ehrkirchen_adj;Ehrkirchenian;;ehrkirchener;;;;;;;;;;;x
b_eichstalden;Eichstalden;Eichstalden;Eichstalden;;Eichstalden;;;;;;;;;x
b_eichstalden_adj;Eichstaldenian;;eichstaldener;;;;;;;;;;;x
b_einsideln;Einsideln;Einsideln;Einsideln;;Einsideln;;;;;;;;;x
b_einsideln_adj;Einsidelnian;;einsidelner;;;;;;;;;;;x
b_einsideln_2;Einsideln;Einsideln;Einsideln;;Einsideln;;;;;;;;;x
b_einsideln_2_adj;Einsidelnian;;einsidelner;;;;;;;;;;;x
b_einsideln_3;Einsideln;Einsideln;Einsideln;;Einsideln;;;;;;;;;x
b_einsideln_3_adj;Einsidelnian;;einsidelner;;;;;;;;;;;x
b_eisenberg;Eisenberg;Eisenberg;Eisenberg;;Eisenberg;;;;;;;;;x
b_eisenberg_adj;Eisenbergian;;eisenberger;;;;;;;;;;;x
b_eisenharz;Eisenharz;Eisenharz;Eisenharz;;Eisenharz;;;;;;;;;x
b_eisenharz_adj;Eisenharzian;;eisenharzer;;;;;;;;;;;x
b_eistein;Eistein;Eistein;Eistein;;Eistein;;;;;;;;;x
b_eistein_adj;Eisteinian;;eisteiner;;;;;;;;;;;x
b_elfenau;Elfenau;Elfenau;Elfenau;;Elfenau;;;;;;;;;x
b_elfenau_adj;Elfenian;;elfener;;;;;;;;;;;x
b_elgg;Elgg;Elgg;Elgg;;Elgg;;;;;;;;;x
b_elgg_adj;Elggian;;elgger;;;;;;;;;;;x
b_elgg_2;Elgg;Elgg;Elgg;;Elgg;;;;;;;;;x
b_elgg_2_adj;Elggian;;elgger;;;;;;;;;;;x
b_elm;Elm;Elm;Elm;;Elm;;;;;;;;;x
b_elm_adj;Elmian;;elmer;;;;;;;;;;;x
b_elm_2;Elm;Elm;Elm;;Elm;;;;;;;;;x
b_elm_2_adj;Elmian;;elmer;;;;;;;;;;;x
b_elmen;Elmen;Elmen;Elmen;;Elmen;;;;;;;;;x
b_elmen_adj;Elmenian;;elmener;;;;;;;;;;;x
b_embrach;Embrach;Embrach;Embrach;;Embrach;;;;;;;;;x
b_embrach_adj;Embrachian;;embracher;;;;;;;;;;;x
b_emmen;Emmen;Emmen;Emmen;;Emmen;;;;;;;;;x
b_emmen_adj;Emmenian;;emmener;;;;;;;;;;;x
b_emmenbruecke;Emmenbrücke;Emmenbrücke;Emmenbrücke;;Emmenbrücke;;;;;;;;;x
b_emmenbruecke_adj;Emmenbrückean;;emmenbrücker;;;;;;;;;;;x
b_emmetten;Emmetten;Emmetten;Emmetten;;Emmetten;;;;;;;;;x
b_emmetten_adj;Emmettenian;;emmettener;;;;;;;;;;;x
b_endingen;Endingen;Endingen;Endingen;;Endingen;;;;;;;;;x
b_endingen_adj;Endingenian;;endingener;;;;;;;;;;;x
b_engelberg;Engelberg;Engelberg;Engelberg;;Engelberg;;;;;;;;;x
b_engelberg_adj;Engelbergian;;engelberger;;;;;;;;;;;x
b_engelberg_2;Engelberg;Engelberg;Engelberg;;Engelberg;;;;;;;;;x
b_engelberg_2_adj;Engelbergian;;engelberger;;;;;;;;;;;x
b_engen;Engen;Engen;Engen;;Engen;;;;;;;;;x
b_engen_adj;Engenian;;engener;;;;;;;;;;;x
b_engen_2;Engen;Engen;Engen;;Engen;;;;;;;;;x
b_engen_2_adj;Engenian;;engener;;;;;;;;;;;x
b_engen_3;Engen;Engen;Engen;;Engen;;;;;;;;;x
b_engen_3_adj;Engenian;;engener;;;;;;;;;;;x
b_engenstein;Engenstein;Engenstein;Engenstein;;Engenstein;;;;;;;;;x
b_engenstein_adj;Engensteinian;;engensteiner;;;;;;;;;;;x
b_ennenda;Ennenda;Ennenda;Ennenda;;Ennenda;;;;;;;;;x
b_ennenda_adj;Ennendan;;ennender;;;;;;;;;;;x
b_ennetbuergen;Ennetbürgen;Ennetbürgen;Ennetbürgen;;Ennetbürgen;;;;;;;;;x
b_ennetbuergen_adj;Ennetbürgenian;;ennetbürgener;;;;;;;;;;;x
b_ennetmos;Ennetmos;Ennetmos;Ennetmos;;Ennetmos;;;;;;;;;x
b_ennetmos_adj;Ennetmosian;;ennetmoser;;;;;;;;;;;x
b_ensisheim;Ensisheim;Ensisheim;Ensisheim;;Ensisheim;;;;;;;;;x
b_ensisheim_adj;Ensisheimian;;ensisheimer;;;;;;;;;;;x
b_entlebuch;Entlebuch;Entlebuch;Entlebuch;;Entlebuch;;;;;;;;;x
b_entlebuch_adj;Entlebuchian;;entlebucher;;;;;;;;;;;x
b_entremont;Entremont;Entremont;Entremont;;Entremont;;;;;;;;;x
b_entremont_adj;Entremontian;;entremonter;;;;;;;;;;;x
b_entremont_2;Entremont;Entremont;Entremont;;Entremont;;;;;;;;;x
b_entremont_2_adj;Entremontian;;entremonter;;;;;;;;;;;x
b_entzberg;Entzberg;Entzberg;Entzberg;;Entzberg;;;;;;;;;x
b_entzberg_adj;Entzbergian;;entzberger;;;;;;;;;;;x
b_epeugney;Épeugney;Épeugney;Épeugney;;Épeugney;;;;;;;;;x
b_epeugney_adj;Épeugneian;;épeugneer;;;;;;;;;;;x
b_eppishausen;Eppishausen;Eppishausen;Eppishausen;;Eppishausen;;;;;;;;;x
b_eppishausen_adj;Eppishausenian;;eppishausener;;;;;;;;;;;x
b_erba;Erba;Erba;Erba;;Erba;;;;;;;;;x
b_erba_adj;Erban;;erber;;;;;;;;;;;x
b_erguel;Erguel;Erguel;Erguel;;Erguel;;;;;;;;;x
b_erguel_adj;Erguelian;;ergueler;;;;;;;;;;;x
b_erincourt;Erincourt;Erincourt;Erincourt;;Erincourt;;;;;;;;;x
b_erincourt_adj;Erincourtian;;erincourter;;;;;;;;;;;x
b_eriskirch;Eriskirch;Eriskirch;Eriskirch;;Eriskirch;;;;;;;;;x
b_eriskirch_adj;Eriskirchian;;eriskircher;;;;;;;;;;;x
b_erlach;Erlach;Erlach;Erlach;;Erlach;;;;;;;;;x
b_erlach_adj;Erlachian;;erlacher;;;;;;;;;;;x
b_erlisburg;Erlisburg;Erlisburg;Erlisburg;;Erlisburg;;;;;;;;;x
b_erlisburg_adj;Erlisburgian;;erlisburger;;;;;;;;;;;x
b_ermatingen;Ermatingen;Ermatingen;Ermatingen;;Ermatingen;;;;;;;;;x
b_ermatingen_adj;Ermatingenian;;ermatingener;;;;;;;;;;;x
b_ermelsburg;Ermelsburg;Ermelsburg;Ermelsburg;;Ermelsburg;;;;;;;;;x
b_ermelsburg_adj;Ermelsburgian;;ermelsburger;;;;;;;;;;;x
b_ernen;Ernen;Ernen;Ernen;;Ernen;;;;;;;;;x
b_ernen_adj;Ernenian;;ernener;;;;;;;;;;;x
b_erstfeld;Erstfeld;Erstfeld;Erstfeld;;Erstfeld;;;;;;;;;x
b_erstfeld_adj;Erstfeldian;;erstfelder;;;;;;;;;;;x
b_erstfeld_2;Erstfeld;Erstfeld;Erstfeld;;Erstfeld;;;;;;;;;x
b_erstfeld_2_adj;Erstfeldian;;erstfelder;;;;;;;;;;;x
b_erstfeld_3;Erstfeld;Erstfeld;Erstfeld;;Erstfeld;;;;;;;;;x
b_erstfeld_3_adj;Erstfeldian;;erstfelder;;;;;;;;;;;x
b_erys;Erys;Erys;Erys;;Erys;;;;;;;;;x
b_erys_adj;Erysian;;eryser;;;;;;;;;;;x
b_eschbach;Eschbach;Eschbach;Eschbach;;Eschbach;;;;;;;;;x
b_eschbach_adj;Eschbachian;;eschbacher;;;;;;;;;;;x
b_eschen;Eschen;Eschen;Eschen;;Eschen;;;;;;;;;x
b_eschen_adj;Eschenian;;eschener;;;;;;;;;;;x
b_eschenbach;Eschenbach;Eschenbach;Eschenbach;;Eschenbach;;;;;;;;;x
b_eschenbach_adj;Eschenbachian;;eschenbacher;;;;;;;;;;;x
b_eschenbach_2;Eschenbach;Eschenbach;Eschenbach;;Eschenbach;;;;;;;;;x
b_eschenbach_2_adj;Eschenbachian;;eschenbacher;;;;;;;;;;;x
b_eschenmoos;Eschenmoos;Eschenmoos;Eschenmoos;;Eschenmoos;;;;;;;;;x
b_eschenmoos_adj;Eschenmoosian;;eschenmooser;;;;;;;;;;;x
b_eschert;Eschert;Eschert;Eschert;;Eschert;;;;;;;;;x
b_eschert_adj;Eschertian;;escherter;;;;;;;;;;;x
b_escholzmatt;Escholzmatt;Escholzmatt;Escholzmatt;;Escholzmatt;;;;;;;;;x
b_escholzmatt_adj;Escholzmattian;;escholzmatter;;;;;;;;;;;x
b_essertiens;Essertiens;Essertiens;Essertiens;;Essertiens;;;;;;;;;x
b_essertiens_adj;Essertiensian;;essertienser;;;;;;;;;;;x
b_estavayer;Estavayer;Estavayer;Estavayer;;Estavayer;;;;;;;;;x
b_estavayer_adj;Estavayerian;;estavayerer;;;;;;;;;;;x
b_estavayer_2;Estavayer;Estavayer;Estavayer;;Estavayer;;;;;;;;;x
b_estavayer_2_adj;Estavayerian;;estavayerer;;;;;;;;;;;x
b_etalans;Etalans;Etalans;Etalans;;Etalans;;;;;;;;;x
b_etalans_adj;Etalansian;;etalanser;;;;;;;;;;;x
b_eternoz;Eternoz;Eternoz;Eternoz;;Eternoz;;;;;;;;;x
b_eternoz_adj;Eternozian;;eternozer;;;;;;;;;;;x
b_etivaz;Etivaz;Etivaz;Etivaz;;Etivaz;;;;;;;;;x
b_etivaz_adj;Etivazian;;etivazer;;;;;;;;;;;x
b_etrappe;Etrappe;Etrappe;Etrappe;;Etrappe;;;;;;;;;x
b_etrappe_adj;Etrappean;;etrapper;;;;;;;;;;;x
b_etroubles;Etroubles;Etroubles;Etroubles;;Etroubles;;;;;;;;;x
b_etroubles_adj;Etroublesian;;etroubleser;;;;;;;;;;;x
b_etueffont;Etueffont;Etueffont;Etueffont;;Etueffont;;;;;;;;;x
b_etueffont_adj;Etueffontian;;etueffonter;;;;;;;;;;;x
b_etuz;Etuz;Etuz;Etuz;;Etuz;;;;;;;;;x
b_etuz_adj;Etuzian;;etuzer;;;;;;;;;;;x
